Date,Open,High,Low,Close
09/20/2010,"1,118.50","1,140.25","1,117.00","1,136.50"
09/17/2010,"1,122.75","1,132.75","1,117.00","1,119.75"
09/16/2010,"1,121.00","1,124.00","1,112.75","1,122.50"
09/15/2010,"1,115.50","1,121.50","1,109.00","1,120.75"
09/14/2010,"1,115.75","1,122.50","1,110.25","1,115.75"
09/13/2010,"1,110.00","1,119.00","1,108.00","1,116.25"
09/10/2010,"1,097.75","1,105.75","1,095.50","1,105.00"
09/09/2010,"1,094.25","1,107.00","1,092.00","1,097.50"
09/08/2010,"1,091.50","1,103.00","1,086.25","1,099.25"
09/07/2010,"1,103.75","1,107.25","1,089.75","1,091.25"
09/03/2010,"1,089.75","1,104.50","1,086.25","1,103.50"
09/02/2010,"1,081.50","1,090.50","1,076.50","1,089.50"
09/01/2010,"1,051.75","1,082.50","1,050.75","1,081.75"
08/31/2010,"1,045.00","1,054.25","1,037.50","1,048.25"
08/30/2010,"1,064.50","1,072.75","1,044.50","1,045.00"
08/27/2010,"1,043.75","1,064.50","1,037.25","1,063.75"
08/26/2010,"1,055.25","1,061.75","1,043.00","1,044.75"
08/25/2010,"1,050.00","1,057.75","1,037.00","1,054.50"
08/24/2010,"1,065.50","1,065.75","1,044.00","1,049.75"
08/23/2010,"1,070.00","1,080.25","1,064.25","1,065.50"
08/20/2010,"1,070.75","1,076.00","1,061.75","1,070.25"
08/19/2010,"1,087.00","1,095.00","1,068.50","1,071.25"
08/18/2010,"1,089.00","1,098.50","1,083.75","1,086.75"
08/17/2010,"1,077.25","1,098.50","1,074.50","1,089.00"
08/16/2010,"1,077.50","1,081.50","1,066.25","1,077.00"
08/13/2010,"1,079.50","1,089.00","1,072.50","1,076.00"
08/12/2010,"1,085.00","1,087.50","1,070.50","1,079.25"
08/11/2010,"1,119.25","1,119.75","1,084.50","1,085.00"
08/10/2010,"1,125.25","1,125.75","1,108.25","1,119.75"
08/09/2010,"1,120.00","1,126.75","1,116.50","1,125.50"
08/06/2010,"1,123.50","1,127.00","1,103.75","1,119.50"
08/05/2010,"1,124.75","1,127.75","1,115.50","1,123.50"
08/04/2010,"1,118.00","1,126.00","1,112.25","1,124.50"
08/03/2010,"1,121.75","1,122.75","1,113.25","1,118.25"
08/02/2010,"1,104.50","1,124.25","1,101.75","1,121.75"
07/30/2010,"1,096.25","1,103.50","1,083.50","1,098.25"
07/29/2010,"1,102.50","1,113.00","1,088.75","1,097.00"
07/28/2010,"1,110.50","1,115.75","1,099.25","1,102.00"
07/27/2010,"1,109.25","1,118.75","1,106.00","1,111.00"
07/26/2010,"1,101.25","1,111.75","1,097.00","1,109.50"
07/23/2010,"1,087.25","1,101.50","1,084.00","1,100.50"
07/22/2010,"1,063.25","1,094.50","1,061.25","1,087.75"
07/21/2010,"1,079.50","1,087.75","1,061.00","1,064.00"
07/20/2010,"1,063.25","1,080.75","1,050.75","1,080.00"
07/19/2010,"1,061.75","1,071.00","1,057.00","1,063.75"
07/16/2010,"1,090.50","1,094.75","1,059.00","1,063.00"
07/15/2010,"1,091.25","1,099.25","1,076.25","1,090.50"
07/14/2010,"1,095.00","1,099.00","1,083.50","1,091.00"
07/13/2010,"1,076.00","1,096.00","1,073.00","1,089.75"
07/12/2010,"1,071.50","1,077.25","1,065.50","1,076.50"
07/09/2010,"1,066.75","1,075.00","1,063.25","1,072.50"
07/08/2010,"1,058.75","1,068.50","1,054.00","1,067.00"
07/07/2010,"1,024.00","1,059.75","1,016.25","1,059.25"
07/06/2010,"1,015.00","1,038.50","1,002.75","1,024.25"
07/02/2010,"1,022.25","1,032.50","1,010.75","1,014.25"
07/01/2010,"1,024.50","1,029.75","1,006.00","1,021.75"
06/30/2010,"1,035.25","1,044.50","1,023.00","1,026.50"
06/29/2010,"1,070.50","1,074.75","1,030.25","1,035.25"
06/28/2010,"1,074.25","1,079.75","1,066.50","1,071.00"
06/25/2010,"1,070.25","1,079.50","1,062.75","1,074.75"
06/24/2010,"1,086.50","1,091.00","1,066.50","1,070.50"
06/23/2010,"1,090.75","1,097.75","1,080.25","1,087.50"
06/22/2010,"1,110.50","1,117.00","1,089.50","1,090.50"
06/21/2010,"1,116.00","1,129.50","1,103.25","1,110.50"
06/18/2010,"1,111.50","1,116.75","1,108.25","1,110.25"
06/17/2010,"1,110.00","1,117.50","1,100.75","1,111.75"
06/16/2010,"1,109.25","1,114.75","1,100.00","1,109.50"
06/15/2010,"1,085.75","1,111.50","1,084.25","1,109.25"
06/14/2010,"1,087.50","1,101.75","1,084.25","1,086.25"
06/11/2010,"1,079.75","1,088.25","1,070.25","1,085.00"
06/10/2010,"1,050.75","1,083.50","1,047.75","1,079.50"
06/09/2010,"1,059.00","1,077.75","1,051.25","1,055.50"
06/08/2010,"1,048.25","1,063.25","1,041.25","1,059.25"
06/07/2010,"1,064.00","1,070.75","1,047.00","1,048.00"
06/04/2010,"1,104.00","1,107.75","1,059.25","1,066.00"
06/03/2010,"1,097.00","1,105.25","1,090.75","1,103.50"
06/02/2010,"1,069.25","1,098.25","1,067.25","1,096.75"
06/01/2010,"1,088.50","1,096.00","1,068.50","1,069.50"
05/28/2010,"1,100.25","1,106.75","1,083.25","1,088.50"
05/27/2010,"1,060.00","1,103.00","1,055.50","1,101.00"
05/26/2010,"1,072.50","1,089.50","1,060.50","1,061.25"
05/25/2010,"1,069.50","1,074.75","1,036.75","1,073.00"
05/24/2010,"1,085.50","1,088.75","1,070.00","1,071.00"
05/21/2010,"1,069.25","1,088.75","1,051.25","1,084.50"
05/20/2010,"1,110.00","1,116.50","1,067.25","1,070.00"
05/19/2010,"1,118.00","1,122.75","1,098.75","1,110.00"
05/18/2010,"1,135.50","1,147.50","1,115.25","1,118.75"
05/17/2010,"1,133.75","1,140.25","1,112.75","1,134.50"
05/14/2010,"1,155.50","1,159.50","1,123.75","1,135.25"
05/13/2010,"1,169.00","1,174.75","1,153.75","1,156.75"
05/12/2010,"1,151.75","1,171.25","1,141.00","1,169.75"
05/11/2010,"1,156.00","1,169.00","1,140.50","1,152.25"
05/10/2010,"1,125.25","1,162.00","1,121.50","1,156.50"
05/07/2010,"1,123.75","1,135.50","1,090.75","1,107.00"
05/06/2010,"1,163.75","1,168.75","1,056.00","1,122.50"
05/05/2010,"1,171.75","1,175.00","1,154.75","1,164.00"
05/04/2010,"1,198.25","1,199.75","1,164.25","1,172.50"
05/03/2010,"1,184.50","1,202.00","1,183.75","1,198.50"
04/30/2010,"1,205.50","1,208.00","1,182.75","1,183.50"
04/29/2010,"1,190.00","1,206.25","1,188.00","1,205.25"
04/28/2010,"1,181.50","1,192.00","1,176.75","1,190.00"
04/27/2010,"1,207.75","1,210.00","1,177.50","1,181.00"
04/26/2010,"1,211.25","1,216.75","1,207.50","1,208.25"
04/23/2010,"1,201.25","1,213.75","1,197.50","1,212.25"
04/22/2010,"1,198.50","1,207.00","1,186.25","1,201.75"
04/21/2010,"1,205.00","1,209.50","1,195.00","1,200.50"
04/20/2010,"1,195.75","1,205.75","1,194.00","1,205.50"
04/19/2010,"1,186.00","1,196.50","1,179.75","1,195.50"
04/16/2010,"1,208.00","1,208.50","1,182.75","1,190.25"
04/15/2010,"1,206.50","1,210.50","1,201.00","1,208.50"
04/14/2010,"1,195.50","1,207.25","1,194.50","1,206.50"
04/13/2010,"1,192.25","1,195.75","1,185.00","1,193.00"
04/12/2010,"1,194.75","1,198.00","1,190.75","1,192.50"
04/09/2010,"1,183.50","1,193.00","1,183.00","1,192.50"
04/08/2010,"1,178.50","1,185.00","1,171.00","1,183.75"
04/07/2010,"1,185.75","1,186.25","1,173.25","1,179.00"
04/06/2010,"1,183.00","1,188.00","1,177.25","1,185.75"
04/05/2010,"1,178.75","1,183.75","1,174.50","1,183.00"
04/01/2010,"1,167.00","1,177.50","1,165.75","1,173.75"
03/31/2010,"1,169.00","1,170.50","1,161.25","1,165.25"
03/30/2010,"1,168.50","1,173.75","1,164.25","1,169.50"
03/29/2010,"1,164.75","1,171.00","1,164.00","1,168.75"
03/26/2010,"1,162.25","1,169.75","1,156.50","1,163.50"
03/25/2010,"1,164.25","1,176.50","1,160.25","1,162.75"
03/24/2010,"1,169.25","1,170.00","1,161.00","1,164.50"
03/23/2010,"1,161.75","1,170.50","1,159.00","1,169.50"
03/22/2010,"1,153.25","1,163.25","1,146.75","1,162.00"
03/19/2010,"1,161.25","1,165.00","1,150.25","1,156.25"
03/18/2010,"1,160.75","1,164.00","1,156.25","1,161.25"
03/17/2010,"1,154.75","1,165.50","1,154.00","1,161.00"
03/16/2010,"1,145.75","1,155.75","1,144.50","1,154.75"
03/15/2010,"1,146.00","1,146.50","1,136.50","1,145.75"
03/12/2010,"1,146.00","1,152.00","1,142.00","1,146.50"
03/11/2010,"1,140.50","1,146.25","1,134.00","1,146.00"
03/10/2010,"1,140.00","1,148.00","1,137.75","1,145.75"
03/09/2010,"1,137.25","1,145.25","1,131.50","1,140.50"
03/08/2010,"1,136.25","1,140.50","1,135.00","1,137.00"
03/05/2010,"1,122.00","1,138.75","1,121.50","1,136.50"
03/04/2010,"1,118.25","1,123.50","1,114.00","1,122.25"
03/03/2010,"1,117.50","1,125.00","1,115.00","1,118.50"
03/02/2010,"1,114.25","1,122.75","1,112.75","1,117.50"
03/01/2010,"1,105.50","1,115.50","1,104.25","1,114.50"
02/26/2010,"1,102.00","1,107.75","1,096.25","1,103.50"
02/25/2010,"1,103.00","1,103.50","1,084.50","1,102.25"
02/24/2010,"1,096.75","1,105.50","1,092.50","1,103.50"
02/23/2010,"1,107.00","1,112.75","1,090.25","1,097.25"
02/22/2010,"1,106.00","1,112.75","1,103.50","1,107.50"
02/19/2010,"1,105.50","1,111.00","1,092.50","1,106.25"
02/18/2010,"1,099.75","1,106.75","1,093.00","1,105.50"
02/17/2010,"1,093.25","1,100.00","1,092.50","1,099.50"
02/16/2010,"1,077.50","1,094.00","1,073.50","1,093.25"
02/12/2010,"1,076.25","1,079.75","1,060.00","1,079.00"
02/11/2010,"1,063.50","1,078.00","1,057.50","1,076.50"
02/10/2010,"1,066.50","1,072.50","1,056.25","1,063.25"
02/09/2010,"1,055.50","1,077.00","1,054.00","1,066.25"
02/08/2010,"1,062.00","1,068.50","1,053.00","1,056.00"
02/05/2010,"1,061.75","1,065.00","1,040.75","1,059.75"
02/04/2010,"1,096.25","1,098.25","1,059.25","1,061.75"
02/03/2010,"1,097.00","1,100.25","1,090.50","1,096.50"
02/02/2010,"1,086.00","1,101.50","1,082.00","1,097.25"
02/01/2010,"1,070.00","1,086.50","1,068.00","1,086.25"
01/29/2010,"1,081.00","1,093.25","1,066.50","1,070.50"
01/28/2010,"1,094.50","1,103.50","1,074.75","1,079.25"
01/27/2010,"1,087.50","1,096.25","1,078.50","1,094.50"
01/26/2010,"1,094.00","1,100.00","1,081.00","1,087.25"
01/25/2010,"1,094.00","1,103.00","1,089.75","1,092.50"
01/22/2010,"1,109.75","1,115.75","1,086.25","1,091.00"
01/21/2010,"1,134.50","1,139.25","1,110.25","1,111.00"
01/20/2010,"1,145.00","1,146.50","1,125.25","1,134.00"
01/19/2010,"1,131.75","1,147.00","1,126.25","1,145.75"
01/15/2010,"1,146.75","1,147.25","1,127.50","1,132.25"
01/14/2010,"1,141.50","1,147.00","1,138.25","1,145.25"
01/13/2010,"1,134.25","1,145.25","1,129.25","1,141.50"
01/12/2010,"1,141.25","1,143.00","1,127.75","1,134.00"
01/11/2010,"1,141.75","1,148.00","1,137.75","1,142.50"
01/08/2010,"1,137.25","1,141.75","1,131.00","1,141.50"
01/07/2010,"1,133.00","1,138.75","1,127.00","1,137.50"
01/06/2010,"1,132.00","1,135.50","1,127.25","1,133.00"
01/05/2010,"1,128.50","1,133.00","1,125.00","1,132.25"
01/04/2010,"1,113.75","1,129.75","1,113.25","1,128.75"
