Date,Open,High,Low,Close
12/31/2012,"1,388.25","1,425.75","1,383.50","1,420.00"
12/28/2012,"1,413.25","1,416.75","1,382.25","1,384.00"
12/27/2012,"1,413.25","1,418.50","1,396.00","1,410.75"
12/26/2012,"1,424.00","1,425.50","1,410.75","1,413.50"
12/24/2012,"1,424.25","1,424.50","1,417.50","1,419.75"
12/21/2012,"1,441.00","1,441.25","1,391.25","1,426.00"
12/20/2012,"1,429.00","1,441.25","1,427.25","1,440.50"
12/19/2012,"1,440.50","1,446.00","1,428.25","1,433.00"
12/18/2012,"1,428.25","1,443.50","1,425.25","1,441.00"
12/17/2012,"1,415.25","1,429.00","1,409.25","1,427.00"
12/14/2012,"1,410.50","1,419.25","1,405.75","1,409.25"
12/13/2012,"1,419.75","1,425.25","1,409.75","1,412.00"
12/12/2012,"1,431.25","1,438.75","1,425.75","1,427.25"
12/11/2012,"1,417.50","1,434.25","1,415.00","1,431.50"
12/10/2012,"1,416.00","1,421.00","1,410.75","1,420.25"
12/07/2012,"1,412.25","1,422.25","1,408.50","1,416.00"
12/06/2012,"1,406.50","1,413.50","1,404.00","1,413.00"
12/05/2012,"1,402.75","1,414.75","1,396.75","1,408.25"
12/04/2012,"1,406.00","1,411.75","1,401.50","1,405.50"
12/03/2012,"1,413.25","1,424.00","1,404.50","1,407.00"
11/30/2012,"1,411.50","1,419.50","1,409.75","1,414.50"
11/29/2012,"1,406.75","1,418.50","1,404.50","1,415.75"
11/28/2012,"1,397.50","1,408.75","1,383.00","1,407.00"
11/27/2012,"1,404.00","1,407.75","1,395.50","1,397.50"
11/26/2012,"1,403.25","1,405.00","1,395.00","1,403.25"
11/23/2012,"1,390.50","1,407.50","1,387.25","1,405.25"
11/21/2012,"1,386.00","1,389.75","1,377.00","1,388.25"
11/20/2012,"1,380.00","1,387.50","1,374.00","1,386.25"
11/19/2012,"1,360.75","1,385.75","1,360.25","1,382.50"
11/16/2012,"1,351.50","1,360.50","1,340.25","1,359.75"
11/15/2012,"1,354.00","1,359.00","1,345.25","1,351.25"
11/14/2012,"1,373.25","1,381.75","1,349.50","1,353.00"
11/13/2012,"1,378.25","1,386.25","1,365.75","1,371.00"
11/12/2012,"1,375.25","1,381.75","1,372.50","1,378.25"
11/09/2012,"1,375.75","1,388.00","1,363.50","1,375.75"
11/08/2012,"1,390.25","1,397.50","1,372.50","1,375.25"
11/07/2012,"1,425.00","1,431.75","1,384.00","1,389.00"
11/06/2012,"1,411.00","1,429.25","1,409.75","1,425.25"
11/05/2012,"1,402.75","1,415.50","1,402.50","1,412.00"
11/02/2012,"1,423.25","1,431.50","1,405.00","1,405.50"
11/01/2012,"1,402.00","1,425.00","1,398.50","1,423.25"
10/31/2012,"1,412.50","1,418.25","1,400.50","1,406.75"
10/26/2012,"1,409.75","1,412.25","1,394.50","1,407.50"
10/25/2012,"1,406.25","1,416.75","1,399.50","1,408.25"
10/24/2012,"1,406.50","1,415.00","1,401.75","1,405.25"
10/23/2012,"1,430.75","1,433.25","1,402.00","1,406.75"
10/22/2012,"1,424.50","1,431.25","1,416.75","1,430.00"
10/19/2012,"1,451.25","1,453.50","1,423.50","1,424.00"
10/18/2012,"1,457.00","1,459.75","1,447.75","1,451.50"
10/17/2012,"1,449.25","1,457.75","1,446.25","1,457.00"
10/16/2012,"1,436.00","1,451.50","1,434.50","1,449.25"
10/15/2012,"1,423.50","1,436.50","1,416.50","1,435.50"
10/12/2012,"1,428.25","1,434.50","1,420.00","1,421.50"
10/11/2012,"1,425.75","1,439.25","1,421.25","1,428.50"
10/10/2012,"1,437.00","1,437.75","1,425.00","1,426.25"
10/09/2012,"1,449.75","1,454.50","1,435.25","1,436.00"
10/08/2012,"1,457.25","1,457.25","1,447.50","1,449.75"
10/05/2012,"1,455.75","1,466.00","1,451.25","1,455.50"
10/04/2012,"1,444.00","1,457.75","1,444.00","1,455.75"
10/03/2012,"1,440.25","1,448.75","1,435.50","1,444.75"
10/02/2012,"1,436.50","1,446.00","1,432.25","1,441.00"
10/01/2012,"1,432.75","1,451.50","1,427.75","1,437.00"
09/28/2012,"1,441.00","1,443.50","1,429.00","1,434.25"
09/27/2012,"1,427.50","1,444.50","1,427.50","1,441.00"
09/26/2012,"1,436.75","1,439.75","1,424.00","1,427.00"
09/25/2012,"1,451.75","1,457.00","1,435.00","1,437.25"
09/24/2012,"1,450.25","1,454.50","1,444.75","1,451.50"
09/21/2012,"1,454.25","1,462.25","1,450.50","1,452.00"
09/20/2012,"1,453.50","1,455.00","1,443.50","1,453.75"
09/19/2012,"1,453.25","1,459.25","1,451.25","1,453.25"
09/18/2012,"1,454.00","1,456.25","1,449.00","1,453.00"
09/17/2012,"1,458.75","1,459.00","1,450.50","1,454.00"
09/14/2012,"1,450.00","1,468.00","1,449.50","1,459.00"
09/13/2012,"1,431.50","1,457.25","1,428.00","1,450.50"
09/12/2012,"1,430.50","1,440.25","1,428.50","1,439.50"
09/11/2012,"1,425.50","1,437.50","1,421.50","1,430.50"
09/10/2012,"1,436.75","1,438.00","1,425.75","1,426.50"
09/07/2012,"1,431.00","1,438.75","1,430.50","1,438.25"
09/06/2012,"1,403.50","1,432.25","1,403.25","1,431.00"
09/05/2012,"1,406.25","1,408.25","1,397.25","1,403.50"
09/04/2012,"1,406.25","1,409.50","1,394.50","1,406.00"
08/31/2012,"1,397.00","1,412.25","1,395.50","1,405.00"
08/30/2012,"1,407.00","1,407.75","1,395.25","1,397.00"
08/29/2012,"1,407.25","1,412.50","1,404.75","1,407.25"
08/28/2012,"1,408.25","1,412.00","1,403.25","1,407.75"
08/27/2012,"1,410.00","1,416.00","1,407.00","1,408.25"
08/24/2012,"1,399.75","1,412.00","1,395.25","1,409.75"
08/23/2012,"1,412.25","1,418.00","1,398.00","1,400.00"
08/22/2012,"1,412.75","1,414.25","1,404.25","1,412.25"
08/21/2012,"1,414.75","1,424.75","1,408.00","1,412.50"
08/20/2012,"1,415.00","1,418.00","1,409.50","1,414.75"
08/17/2012,"1,413.75","1,416.75","1,410.75","1,415.25"
08/16/2012,"1,403.50","1,415.50","1,401.75","1,413.00"
08/15/2012,"1,401.25","1,405.75","1,397.00","1,403.50"
08/14/2012,"1,402.00","1,409.50","1,397.25","1,401.50"
08/13/2012,"1,400.50","1,404.00","1,394.25","1,402.50"
08/10/2012,"1,400.25","1,402.75","1,392.00","1,402.50"
08/09/2012,"1,398.50","1,403.75","1,393.75","1,400.50"
08/08/2012,"1,396.50","1,400.25","1,390.50","1,398.25"
08/07/2012,"1,390.00","1,403.25","1,387.50","1,397.00"
08/06/2012,"1,390.25","1,395.75","1,387.25","1,390.00"
08/03/2012,"1,362.25","1,390.50","1,360.00","1,389.00"
08/02/2012,"1,370.00","1,383.00","1,349.25","1,362.00"
08/01/2012,"1,372.00","1,381.50","1,367.75","1,370.50"
07/31/2012,"1,380.00","1,386.50","1,371.00","1,374.50"
07/30/2012,"1,379.25","1,387.50","1,375.75","1,380.50"
07/27/2012,"1,354.75","1,385.00","1,352.75","1,382.50"
07/26/2012,"1,334.75","1,358.75","1,327.75","1,354.75"
07/25/2012,"1,331.00","1,340.00","1,321.25","1,335.00"
07/24/2012,"1,343.75","1,346.50","1,323.75","1,329.50"
07/23/2012,"1,355.50","1,356.75","1,332.00","1,343.75"
07/20/2012,"1,371.50","1,372.00","1,357.00","1,358.25"
07/19/2012,"1,367.25","1,376.00","1,366.00","1,372.00"
07/18/2012,"1,358.50","1,370.50","1,352.50","1,367.25"
07/17/2012,"1,347.25","1,360.50","1,339.25","1,358.50"
07/16/2012,"1,351.25","1,352.50","1,343.00","1,347.50"
07/13/2012,"1,329.25","1,353.25","1,328.75","1,351.75"
07/12/2012,"1,336.50","1,339.50","1,319.75","1,329.25"
07/11/2012,"1,335.00","1,342.50","1,327.75","1,336.25"
07/10/2012,"1,349.00","1,356.50","1,330.50","1,335.50"
07/09/2012,"1,349.25","1,350.25","1,341.00","1,349.25"
07/06/2012,"1,361.50","1,364.00","1,342.25","1,351.75"
07/05/2012,"1,368.75","1,375.00","1,357.00","1,361.50"
07/03/2012,"1,358.25","1,369.50","1,355.25","1,368.00"
07/02/2012,"1,358.75","1,362.25","1,349.50","1,357.50"
06/29/2012,"1,322.00","1,359.50","1,316.00","1,356.50"
06/28/2012,"1,325.75","1,327.75","1,306.75","1,322.50"
06/27/2012,"1,315.75","1,328.50","1,312.00","1,325.50"
06/26/2012,"1,306.75","1,318.00","1,303.25","1,315.50"
06/25/2012,"1,325.50","1,326.50","1,302.50","1,306.50"
06/22/2012,"1,318.50","1,331.75","1,318.25","1,326.75"
06/21/2012,"1,350.75","1,353.25","1,317.50","1,318.25"
06/20/2012,"1,350.00","1,354.50","1,338.75","1,350.75"
06/19/2012,"1,340.75","1,357.00","1,336.50","1,350.50"
06/18/2012,"1,345.25","1,347.50","1,327.25","1,341.00"
06/15/2012,"1,325.25","1,338.50","1,324.50","1,337.50"
06/14/2012,"1,309.00","1,327.75","1,305.25","1,326.25"
06/13/2012,"1,319.75","1,321.25","1,303.50","1,308.75"
06/12/2012,"1,301.00","1,320.50","1,297.00","1,320.00"
06/11/2012,"1,337.00","1,342.00","1,299.75","1,300.25"
06/08/2012,"1,309.50","1,323.00","1,298.75","1,322.00"
06/07/2012,"1,308.75","1,323.00","1,305.25","1,310.00"
06/06/2012,"1,285.25","1,315.75","1,283.00","1,315.50"
06/05/2012,"1,273.25","1,286.75","1,267.50","1,285.00"
06/04/2012,"1,275.00","1,281.50","1,262.00","1,273.00"
06/01/2012,"1,306.25","1,307.50","1,273.50","1,274.00"
05/31/2012,"1,309.00","1,319.00","1,297.25","1,309.25"
05/30/2012,"1,333.50","1,334.25","1,308.00","1,308.50"
05/29/2012,"1,322.00","1,334.25","1,317.50","1,333.50"
05/25/2012,"1,322.50","1,329.75","1,312.00","1,315.00"
05/24/2012,"1,315.75","1,323.50","1,306.00","1,322.50"
05/23/2012,"1,315.50","1,319.00","1,294.00","1,315.75"
05/22/2012,"1,315.25","1,326.50","1,307.50","1,314.75"
05/21/2012,"1,291.75","1,316.00","1,287.25","1,315.75"
05/18/2012,"1,302.00","1,310.50","1,289.75","1,290.75"
05/17/2012,"1,323.00","1,330.75","1,300.50","1,301.25"
05/16/2012,"1,328.75","1,339.75","1,320.75","1,322.50"
05/15/2012,"1,334.50","1,347.00","1,325.50","1,328.25"
05/14/2012,"1,346.00","1,351.00","1,333.25","1,334.00"
05/11/2012,"1,357.50","1,363.25","1,344.00","1,350.00"
05/10/2012,"1,351.25","1,363.75","1,345.75","1,357.50"
05/09/2012,"1,359.00","1,360.75","1,339.25","1,351.00"
05/08/2012,"1,365.25","1,368.00","1,343.75","1,358.50"
05/07/2012,"1,354.00","1,370.25","1,342.50","1,365.75"
05/04/2012,"1,386.50","1,389.00","1,361.50","1,362.50"
05/03/2012,"1,397.50","1,402.75","1,384.50","1,386.00"
05/02/2012,"1,400.50","1,404.75","1,389.25","1,397.50"
05/01/2012,"1,394.25","1,411.50","1,391.25","1,400.50"
04/30/2012,"1,400.25","1,402.50","1,389.75","1,393.50"
04/27/2012,"1,396.75","1,403.00","1,386.50","1,398.50"
04/26/2012,"1,387.25","1,398.25","1,381.00","1,396.75"
04/25/2012,"1,370.75","1,387.75","1,369.50","1,387.25"
04/24/2012,"1,363.00","1,371.25","1,361.00","1,370.00"
04/23/2012,"1,372.25","1,374.75","1,354.00","1,362.75"
04/20/2012,"1,373.75","1,383.25","1,371.25","1,375.25"
04/19/2012,"1,378.75","1,390.00","1,365.50","1,372.50"
04/18/2012,"1,383.75","1,386.75","1,377.75","1,378.25"
04/17/2012,"1,364.25","1,388.75","1,359.25","1,383.50"
04/16/2012,"1,366.00","1,375.25","1,360.50","1,364.00"
04/13/2012,"1,385.75","1,388.50","1,363.75","1,365.00"
04/12/2012,"1,364.25","1,386.25","1,363.25","1,386.00"
04/11/2012,"1,357.75","1,370.50","1,357.50","1,364.00"
04/10/2012,"1,374.25","1,380.75","1,352.50","1,357.00"
04/09/2012,"1,375.00","1,382.75","1,371.75","1,375.00"
04/05/2012,"1,393.25","1,397.75","1,384.00","1,390.25"
04/04/2012,"1,409.00","1,409.00","1,388.50","1,393.25"
04/03/2012,"1,412.00","1,414.25","1,399.50","1,408.75"
04/02/2012,"1,407.25","1,417.75","1,399.00","1,412.50"
03/30/2012,"1,398.00","1,406.25","1,395.75","1,403.25"
03/29/2012,"1,399.50","1,404.00","1,386.25","1,398.25"
03/28/2012,"1,406.25","1,412.25","1,392.00","1,400.25"
03/27/2012,"1,415.00","1,419.75","1,406.00","1,406.50"
03/26/2012,"1,393.75","1,415.50","1,392.50","1,415.00"
03/23/2012,"1,389.00","1,395.25","1,380.75","1,394.00"
03/22/2012,"1,397.75","1,400.75","1,382.50","1,389.00"
03/21/2012,"1,400.00","1,405.75","1,394.25","1,397.50"
03/20/2012,"1,404.00","1,405.00","1,391.75","1,400.00"
03/19/2012,"1,397.25","1,408.00","1,393.50","1,404.00"
03/16/2012,"1,395.75","1,400.50","1,394.00","1,398.50"
03/15/2012,"1,388.25","1,397.50","1,384.75","1,396.00"
03/14/2012,"1,390.50","1,394.25","1,384.25","1,388.75"
03/13/2012,"1,366.75","1,391.25","1,366.00","1,390.75"
03/12/2012,"1,366.75","1,367.00","1,360.25","1,366.75"
03/09/2012,"1,360.25","1,368.75","1,357.50","1,366.75"
03/08/2012,"1,347.00","1,362.50","1,344.75","1,360.50"
03/07/2012,"1,341.50","1,354.25","1,341.25","1,352.75"
03/06/2012,"1,364.00","1,365.75","1,338.50","1,342.00"
03/05/2012,"1,367.25","1,369.50","1,358.00","1,364.50"
03/02/2012,"1,374.50","1,377.00","1,365.00","1,368.75"
03/01/2012,"1,362.25","1,375.25","1,358.75","1,374.50"
02/29/2012,"1,371.25","1,377.25","1,356.75","1,364.50"
02/28/2012,"1,367.25","1,373.75","1,364.50","1,371.50"
02/27/2012,"1,363.25","1,370.50","1,353.00","1,367.25"
02/24/2012,"1,363.00","1,368.50","1,361.50","1,363.25"
02/23/2012,"1,356.00","1,363.75","1,350.25","1,363.00"
02/22/2012,"1,359.75","1,364.00","1,353.00","1,356.00"
02/21/2012,"1,366.75","1,369.50","1,355.75","1,360.00"
02/17/2012,"1,354.75","1,361.25","1,353.00","1,359.75"
02/16/2012,"1,341.75","1,357.25","1,334.25","1,354.75"
02/15/2012,"1,347.50","1,358.00","1,338.00","1,342.25"
02/14/2012,"1,349.25","1,352.00","1,337.75","1,347.75"
02/13/2012,"1,347.25","1,352.25","1,342.75","1,349.00"
02/10/2012,"1,348.00","1,348.25","1,333.75","1,340.50"
02/09/2012,"1,347.00","1,352.50","1,340.75","1,348.25"
02/08/2012,"1,344.25","1,348.25","1,338.25","1,347.00"
02/07/2012,"1,339.00","1,345.75","1,331.75","1,344.75"
02/06/2012,"1,336.50","1,340.50","1,330.25","1,339.00"
02/03/2012,"1,322.75","1,342.00","1,320.00","1,339.00"
02/02/2012,"1,320.25","1,326.00","1,317.00","1,322.75"
02/01/2012,"1,307.75","1,327.00","1,303.75","1,319.75"
01/31/2012,"1,309.00","1,317.50","1,302.25","1,308.25"
01/30/2012,"1,314.00","1,314.50","1,296.00","1,309.00"
01/27/2012,"1,314.75","1,319.25","1,307.00","1,312.50"
01/26/2012,"1,320.75","1,329.75","1,309.25","1,315.25"
01/25/2012,"1,311.25","1,324.75","1,303.00","1,320.25"
01/24/2012,"1,311.25","1,311.75","1,301.50","1,311.50"
01/23/2012,"1,307.50","1,318.25","1,305.00","1,311.00"
01/20/2012,"1,310.00","1,311.75","1,304.75","1,310.75"
01/19/2012,"1,302.75","1,311.50","1,299.25","1,310.50"
01/18/2012,"1,289.00","1,304.25","1,286.50","1,302.25"
01/17/2012,"1,285.25","1,302.50","1,281.25","1,289.25"
01/13/2012,"1,292.00","1,295.00","1,272.75","1,289.00"
01/12/2012,"1,288.25","1,297.50","1,280.75","1,291.75"
01/11/2012,"1,286.00","1,289.50","1,279.25","1,288.25"
01/10/2012,"1,275.00","1,292.00","1,274.50","1,286.00"
01/09/2012,"1,274.75","1,277.75","1,267.25","1,275.50"
01/06/2012,"1,273.25","1,282.25","1,266.75","1,274.25"
01/05/2012,"1,273.25","1,278.00","1,259.75","1,273.00"
01/04/2012,"1,272.00","1,273.75","1,262.75","1,273.00"
01/03/2012,"1,274.75","1,280.00","1,270.25","1,272.00"
