Date,Open,High,Low,Close
07/24/2019,"3,003.00","3,022.00","2,996.00","3,021.60"
07/23/2019,"2,988.75","3,008.50","2,987.50","3,008.00"
07/22/2019,"2,974.50","2,993.50","2,972.50","2,989.00"
07/19/2019,"3,003.75","3,009.75","2,969.50","2,976.90"
07/18/2019,"2,980.75","3,005.25","2,974.50","2,997.60"
07/17/2019,"3,005.75","3,013.00","2,980.50","2,985.00"
07/16/2019,"3,017.25","3,021.75","3,004.50","3,007.00"
07/15/2019,"3,015.25","3,023.50","3,010.75","3,017.30"
07/12/2019,"3,003.00","3,018.00","3,002.25","3,015.40"
07/11/2019,"2,996.00","3,006.75","2,992.50","3,003.90"
07/10/2019,"2,982.25","3,007.50","2,971.25","2,997.40"
07/09/2019,"2,977.75","2,986.25","2,963.50","2,982.10"
07/08/2019,"2,990.75","2,994.75","2,973.25","2,978.60"
07/05/2019,"3,002.75","3,004.00","2,971.25","2,990.40"
07/03/2019,"2,979.00","3,001.50","2,973.75","3,000.30"
07/02/2019,"2,968.00","2,980.00","2,958.50","2,979.60"
07/01/2019,"2,970.00","2,981.75","2,955.50","2,967.70"
06/28/2019,"2,932.75","2,955.25","2,930.00","2,944.20"
06/27/2019,"2,914.75","2,935.75","2,914.75","2,930.90"
06/26/2019,"2,922.50","2,939.00","2,914.50","2,917.90"
06/25/2019,"2,951.00","2,958.25","2,920.00","2,922.10"
06/24/2019,"2,948.00","2,961.75","2,947.25","2,952.10"
06/21/2019,"2,957.75","2,969.25","2,947.75","2,950.60"
06/20/2019,"2,930.75","2,964.50","2,930.50","2,960.00"
06/19/2019,"2,924.75","2,936.75","2,915.25","2,933.40"
06/18/2019,"2,898.00","2,936.50","2,889.00","2,926.20"
06/17/2019,"2,895.00","2,904.75","2,892.00","2,896.30"
06/14/2019,"2,897.50","2,902.75","2,884.25","2,894.80"
06/13/2019,"2,886.00","2,900.50","2,871.50","2,898.40"
06/12/2019,"2,887.25","2,891.00","2,875.25","2,881.00"
06/11/2019,"2,890.25","2,911.50","2,879.25","2,886.90"
06/10/2019,"2,893.25","2,905.75","2,880.50","2,889.20"
06/07/2019,"2,840.00","2,886.25","2,838.00","2,874.90"
06/06/2019,"2,820.50","2,853.00","2,812.75","2,845.70"
06/05/2019,"2,806.50","2,829.50","2,801.00","2,827.70"
06/04/2019,"2,754.00","2,806.25","2,744.00","2,804.90"
06/03/2019,"2,741.00","2,763.75","2,728.75","2,749.60"
05/31/2019,"2,788.75","2,791.00","2,750.00","2,752.60"
05/30/2019,"2,779.50","2,799.00","2,776.50","2,790.40"
05/29/2019,"2,804.25","2,806.00","2,766.25","2,780.10"
05/28/2019,"2,830.00","2,841.25","2,800.50","2,805.10"
05/24/2019,"2,821.75","2,842.00","2,819.25","2,831.80"
05/23/2019,"2,857.75","2,858.50","2,805.75","2,819.40"
05/22/2019,"2,864.75","2,869.50","2,848.25","2,857.40"
05/21/2019,"2,848.00","2,870.75","2,846.25","2,866.10"
05/20/2019,"2,861.50","2,876.50","2,832.50","2,843.90"
05/17/2019,"2,879.75","2,887.50","2,852.50","2,862.00"
05/16/2019,"2,853.50","2,894.00","2,840.50","2,878.60"
05/15/2019,"2,840.75","2,860.00","2,815.00","2,855.00"
05/14/2019,"2,806.00","2,853.75","2,799.75","2,839.20"
05/13/2019,"2,858.50","2,869.25","2,802.00","2,807.10"
05/10/2019,"2,869.75","2,893.00","2,826.00","2,886.90"
05/09/2019,"2,884.00","2,885.50","2,836.25","2,872.70"
05/08/2019,"2,889.75","2,899.50","2,868.75","2,887.20"
05/07/2019,"2,911.75","2,930.50","2,862.50","2,890.80"
05/06/2019,"2,917.75","2,938.25","2,883.50","2,932.40"
05/03/2019,"2,918.50","2,949.50","2,916.50","2,947.60"
05/02/2019,"2,916.50","2,932.75","2,901.00","2,917.60"
05/01/2019,"2,955.00","2,961.25","2,916.00","2,923.10"
04/30/2019,"2,942.50","2,956.50","2,926.00","2,948.50"
04/29/2019,"2,939.25","2,951.50","2,937.75","2,942.90"
04/26/2019,"2,923.75","2,942.75","2,917.25","2,941.50"
04/25/2019,"2,930.00","2,935.75","2,914.25","2,926.30"
04/24/2019,"2,937.25","2,939.75","2,927.75","2,930.80"
04/23/2019,"2,911.75","2,939.75","2,908.00","2,938.10"
04/22/2019,"2,908.75","2,915.75","2,899.00","2,912.60"
04/18/2019,"2,901.00","2,911.75","2,889.50","2,909.90"
04/17/2019,"2,910.25","2,923.50","2,898.50","2,900.40"
04/16/2019,"2,910.25","2,921.25","2,904.50","2,911.40"
04/15/2019,"2,912.00","2,914.50","2,900.50","2,909.50"
04/12/2019,"2,892.00","2,914.75","2,890.75","2,912.50"
04/11/2019,"2,894.75","2,900.00","2,885.25","2,891.80"
04/10/2019,"2,882.00","2,896.00","2,878.00","2,894.50"
04/09/2019,"2,898.50","2,900.00","2,877.25","2,882.60"
04/08/2019,"2,896.25","2,899.75","2,884.25","2,898.30"
04/05/2019,"2,882.50","2,898.00","2,880.50","2,896.00"
04/04/2019,"2,880.75","2,885.75","2,871.00","2,882.70"
04/03/2019,"2,866.00","2,889.25","2,865.25","2,879.80"
04/02/2019,"2,868.50","2,873.75","2,862.25","2,867.10"
04/01/2019,"2,844.50","2,873.50","2,844.50","2,870.50"
03/29/2019,"2,820.50","2,840.75","2,820.25","2,837.80"
03/28/2019,"2,807.00","2,824.25","2,795.00","2,821.00"
03/27/2019,"2,823.50","2,831.75","2,791.75","2,810.50"
03/26/2019,"2,808.50","2,835.00","2,806.00","2,823.00"
03/25/2019,"2,813.00","2,818.50","2,789.50","2,807.00"
03/22/2019,"2,859.50","2,864.75","2,805.25","2,810.70"
03/21/2019,"2,823.75","2,866.00","2,813.75","2,862.60"
03/20/2019,"2,837.25","2,849.25","2,817.25","2,827.00"
03/19/2019,"2,841.50","2,858.75","2,829.00","2,836.50"
03/18/2019,"2,827.00","2,842.00","2,824.00","2,840.60"
03/15/2019,"2,813.50","2,836.50","2,812.50","2,829.80"
03/14/2019,"2,821.00","2,825.00","2,808.50","2,812.30"
03/13/2019,"2,797.75","2,826.50","2,788.25","2,819.60"
03/12/2019,"2,790.00","2,803.25","2,785.50","2,797.20"
03/11/2019,"2,750.50","2,792.50","2,741.75","2,789.00"
03/08/2019,"2,754.50","2,756.75","2,726.50","2,751.90"
03/07/2019,"2,775.75","2,781.75","2,743.75","2,755.10"
03/06/2019,"2,786.50","2,792.75","2,768.50","2,771.40"
03/05/2019,"2,790.50","2,799.00","2,783.25","2,791.50"
03/04/2019,"2,814.00","2,819.75","2,767.50","2,791.60"
03/01/2019,"2,785.25","2,808.25","2,783.00","2,805.00"
02/28/2019,"2,795.25","2,795.75","2,781.75","2,784.70"
02/27/2019,"2,788.00","2,797.25","2,775.00","2,795.10"
02/26/2019,"2,795.75","2,803.50","2,783.25","2,791.50"
02/25/2019,"2,799.50","2,814.00","2,794.50","2,797.10"
02/22/2019,"2,773.50","2,795.50","2,770.50","2,791.20"
02/21/2019,"2,787.00","2,798.00","2,764.25","2,774.20"
02/20/2019,"2,777.75","2,790.75","2,773.25","2,787.00"
02/19/2019,"2,777.50","2,787.50","2,766.00","2,778.70"
02/15/2019,"2,741.25","2,778.50","2,729.00","2,777.10"
02/14/2019,"2,749.25","2,763.00","2,730.25","2,743.40"
02/13/2019,"2,743.50","2,762.00","2,742.75","2,749.60"
02/12/2019,"2,707.00","2,748.00","2,705.50","2,744.80"
02/11/2019,"2,710.75","2,721.50","2,700.50","2,708.30"
02/08/2019,"2,702.00","2,709.00","2,680.75","2,706.30"
02/07/2019,"2,727.00","2,729.25","2,685.50","2,704.10"
02/06/2019,"2,730.75","2,736.50","2,722.25","2,729.40"
02/05/2019,"2,719.50","2,737.75","2,716.25","2,731.10"
02/04/2019,"2,699.25","2,725.00","2,697.00","2,721.20"
02/01/2019,"2,707.75","2,716.00","2,695.50","2,704.20"
01/31/2019,"2,683.50","2,713.00","2,675.75","2,704.50"
01/30/2019,"2,648.50","2,689.75","2,636.25","2,682.50"
01/29/2019,"2,640.25","2,650.00","2,628.50","2,640.30"
01/28/2019,"2,660.00","2,663.50","2,622.25","2,641.90"
01/25/2019,"2,636.25","2,672.50","2,634.50","2,663.50"
01/24/2019,"2,635.00","2,647.50","2,626.00","2,634.00"
01/23/2019,"2,630.75","2,653.75","2,612.50","2,638.30"
01/22/2019,"2,658.75","2,666.25","2,616.50","2,631.90"
01/18/2019,"2,636.75","2,677.75","2,632.75","2,671.60"
01/17/2019,"2,614.50","2,645.50","2,596.50","2,635.20"
01/16/2019,"2,605.75","2,626.25","2,602.50","2,613.20"
01/15/2019,"2,581.50","2,613.75","2,580.00","2,605.40"
01/14/2019,"2,588.50","2,592.00","2,567.25","2,580.50"
01/11/2019,"2,594.00","2,597.75","2,577.00","2,595.10"
01/10/2019,"2,580.00","2,599.50","2,560.50","2,594.10"
01/09/2019,"2,569.50","2,596.75","2,568.50","2,582.60"
01/08/2019,"2,553.25","2,581.25","2,547.50","2,572.40"
01/07/2019,"2,537.25","2,567.50","2,523.25","2,550.60"
01/04/2019,"2,451.75","2,539.25","2,438.50","2,531.30"
01/03/2019,"2,482.25","2,493.50","2,443.25","2,447.70"
01/02/2019,"2,508.00","2,521.25","2,452.25","2,511.00"
