Date,Open,High,Low,Close
07/18/2016,"2,154.50","2,163.25","2,152.75","2,159.90"
07/15/2016,"2,156.50","2,164.75","2,143.25","2,152.70"
07/14/2016,"2,145.25","2,168.00","2,142.75","2,157.20"
07/13/2016,"2,145.75","2,152.25","2,139.50","2,145.90"
07/12/2016,"2,130.75","2,149.25","2,128.50","2,145.80"
07/11/2016,"2,120.25","2,136.75","2,120.00","2,130.30"
07/08/2016,"2,092.00","2,125.50","2,087.50","2,120.50"
07/07/2016,"2,092.00","2,102.00","2,081.75","2,092.00"
07/06/2016,"2,084.00","2,094.50","2,065.75","2,094.10"
07/05/2016,"2,099.50","2,104.75","2,072.50","2,082.70"
07/01/2016,"2,086.50","2,100.75","2,081.50","2,096.30"
06/30/2016,"2,072.25","2,091.25","2,056.50","2,090.20"
06/29/2016,"2,028.25","2,074.75","2,022.75","2,066.80"
06/28/2016,"1,982.50","2,029.75","1,982.25","2,028.40"
06/27/2016,"2,013.75","2,022.50","1,981.50","1,984.90"
06/24/2016,"2,115.75","2,119.50","1,999.00","2,018.60"
06/23/2016,"2,083.00","2,113.25","2,083.00","2,105.80"
06/22/2016,"2,079.25","2,091.25","2,075.25","2,076.70"
06/21/2016,"2,079.00","2,086.00","2,074.00","2,080.40"
06/20/2016,"2,071.00","2,092.50","2,070.25","2,074.20"
06/17/2016,"2,068.75","2,074.75","2,053.25","2,058.90"
06/16/2016,"2,062.50","2,071.50","2,040.75","2,070.60"
06/15/2016,"2,064.50","2,079.50","2,059.75","2,063.40"
06/14/2016,"2,067.25","2,072.75","2,054.75","2,065.90"
06/13/2016,"2,081.00","2,089.25","2,066.50","2,069.70"
06/10/2016,"2,104.50","2,104.75","2,079.50","2,087.30"
06/09/2016,"2,108.50","2,109.50","2,097.25","2,105.20"
06/08/2016,"2,110.25","2,119.75","2,106.50","2,118.10"
06/07/2016,"2,108.25","2,118.00","2,106.50","2,110.30"
06/06/2016,"2,097.50","2,112.25","2,094.00","2,108.30"
06/03/2016,"2,103.50","2,106.00","2,082.75","2,097.80"
06/02/2016,"2,096.75","2,104.75","2,086.75","2,103.80"
06/01/2016,"2,094.00","2,099.25","2,083.25","2,097.90"
05/31/2016,"2,101.50","2,103.75","2,086.00","2,094.90"
05/27/2016,"2,090.50","2,098.75","2,088.00","2,097.30"
05/26/2016,"2,088.75","2,091.75","2,082.50","2,089.70"
05/25/2016,"2,075.00","2,092.50","2,073.50","2,087.30"
05/24/2016,"2,045.00","2,077.25","2,041.25","2,075.00"
05/23/2016,"2,053.25","2,056.00","2,043.50","2,045.30"
05/20/2016,"2,038.75","2,055.50","2,037.25","2,050.00"
05/19/2016,"2,043.50","2,044.75","2,022.00","2,038.70"
05/18/2016,"2,043.75","2,057.75","2,030.75","2,041.60"
05/17/2016,"2,062.00","2,069.50","2,036.75","2,043.60"
05/16/2016,"2,041.25","2,068.50","2,035.00","2,062.70"
05/13/2016,"2,059.25","2,063.50","2,038.50","2,043.60"
05/12/2016,"2,059.00","2,072.75","2,048.50","2,058.80"
05/11/2016,"2,077.25","2,078.75","2,057.50","2,058.00"
05/10/2016,"2,054.00","2,079.75","2,048.00","2,077.60"
05/09/2016,"2,053.00","2,059.75","2,048.25","2,054.30"
05/06/2016,"2,043.50","2,054.50","2,030.50","2,052.70"
05/05/2016,"2,046.50","2,060.00","2,039.50","2,043.90"
05/04/2016,"2,057.50","2,060.25","2,039.00","2,046.90"
05/03/2016,"2,075.50","2,076.25","2,048.00","2,056.90"
05/02/2016,"2,060.75","2,077.50","2,055.50","2,074.30"
04/29/2016,"2,073.75","2,076.00","2,045.75","2,059.10"
04/28/2016,"2,092.50","2,094.25","2,065.25","2,072.40"
04/27/2016,"2,082.25","2,094.00","2,076.25","2,090.70"
04/26/2016,"2,084.25","2,091.25","2,079.50","2,088.40"
04/25/2016,"2,091.50","2,091.50","2,071.00","2,083.20"
04/22/2016,"2,079.75","2,089.00","2,075.00","2,086.00"
04/21/2016,"2,097.75","2,104.00","2,078.75","2,082.80"
04/20/2016,"2,094.25","2,105.25","2,085.75","2,098.00"
04/19/2016,"2,085.25","2,098.50","2,084.75","2,093.70"
04/18/2016,"2,064.25","2,088.75","2,058.50","2,086.70"
04/15/2016,"2,077.75","2,080.00","2,069.50","2,075.00"
04/14/2016,"2,076.25","2,081.75","2,068.50","2,076.60"
04/13/2016,"2,055.25","2,077.00","2,054.00","2,075.90"
04/12/2016,"2,032.50","2,058.50","2,029.25","2,055.70"
04/11/2016,"2,041.00","2,056.50","2,032.50","2,034.50"
04/08/2016,"2,034.50","2,054.25","2,030.25","2,040.70"
04/07/2016,"2,059.75","2,062.00","2,026.00","2,035.10"
04/06/2016,"2,042.00","2,060.50","2,035.00","2,060.20"
04/05/2016,"2,055.50","2,055.50","2,034.25","2,038.80"
04/04/2016,"2,064.00","2,071.50","2,054.25","2,057.50"
04/01/2016,"2,052.75","2,067.00","2,035.25","2,065.10"
03/31/2016,"2,055.50","2,059.75","2,047.25","2,051.50"
03/30/2016,"2,048.50","2,064.50","2,046.75","2,055.20"
03/29/2016,"2,027.75","2,049.25","2,019.25","2,047.50"
03/28/2016,"2,030.25","2,039.75","2,022.00","2,028.00"
03/24/2016,"2,028.00","2,030.25","2,012.25","2,028.60"
03/23/2016,"2,043.00","2,045.25","2,025.25","2,028.80"
03/22/2016,"2,043.25","2,047.50","2,028.75","2,042.50"
03/21/2016,"2,036.50","2,044.50","2,031.00","2,042.70"
03/18/2016,"2,031.25","2,042.75","2,027.00","2,037.40"
03/17/2016,"2,017.00","2,036.75","2,005.75","2,030.30"
03/16/2016,"2,006.75","2,022.75","1,997.00","2,017.30"
03/15/2016,"2,009.25","2,010.00","1,995.00","2,006.40"
03/14/2016,"2,009.50","2,015.00","2,002.00","2,009.20"
03/11/2016,"1,979.75","2,012.75","1,978.00","2,010.50"
03/10/2016,"1,981.00","2,001.00","1,958.00","1,979.50"
03/09/2016,"1,981.75","1,994.00","1,978.00","1,988.90"
03/08/2016,"1,999.00","2,000.25","1,976.00","1,980.90"
03/07/2016,"1,994.50","2,004.50","1,984.50","1,999.10"
03/04/2016,"1,991.00","2,007.50","1,984.00","1,994.90"
03/03/2016,"1,981.75","1,992.50","1,974.75","1,990.50"
03/02/2016,"1,976.25","1,984.75","1,966.25","1,983.60"
03/01/2016,"1,928.00","1,978.50","1,920.75","1,977.90"
02/29/2016,"1,943.00","1,956.25","1,926.50","1,929.50"
02/26/2016,"1,949.00","1,968.75","1,941.25","1,942.70"
02/25/2016,"1,933.00","1,951.50","1,920.25","1,950.40"
02/24/2016,"1,914.00","1,933.75","1,886.75","1,930.20"
02/23/2016,"1,934.00","1,938.00","1,913.75","1,916.10"
02/22/2016,"1,911.00","1,943.75","1,908.25","1,936.30"
02/19/2016,"1,917.50","1,922.75","1,898.50","1,914.50"
02/18/2016,"1,926.75","1,933.50","1,911.25","1,916.60"
02/17/2016,"1,888.25","1,928.00","1,881.50","1,922.70"
02/16/2016,"1,884.50","1,892.75","1,865.00","1,888.80"
02/12/2016,"1,827.25","1,860.75","1,822.50","1,858.30"
02/11/2016,"1,842.25","1,847.25","1,802.50","1,824.50"
02/10/2016,"1,850.00","1,877.75","1,838.50","1,846.70"
02/09/2016,"1,849.75","1,863.75","1,825.75","1,848.20"
02/08/2016,"1,876.25","1,884.50","1,821.75","1,852.00"
02/05/2016,"1,905.25","1,914.50","1,865.75","1,875.30"
02/04/2016,"1,907.75","1,922.25","1,890.25","1,907.80"
02/03/2016,"1,895.00","1,912.25","1,865.00","1,908.50"
02/02/2016,"1,928.50","1,929.25","1,889.00","1,897.40"
02/01/2016,"1,929.75","1,940.00","1,912.50","1,931.30"
01/29/2016,"1,878.75","1,933.00","1,876.50","1,930.10"
01/28/2016,"1,880.00","1,902.50","1,865.75","1,880.70"
01/27/2016,"1,885.25","1,910.00","1,864.50","1,875.10"
01/26/2016,"1,871.75","1,899.75","1,851.25","1,895.90"
01/25/2016,"1,899.50","1,904.25","1,855.75","1,870.20"
01/22/2016,"1,858.50","1,902.25","1,855.75","1,899.20"
01/21/2016,"1,854.75","1,883.25","1,836.25","1,861.00"
01/20/2016,"1,871.75","1,878.50","1,804.25","1,854.90"
01/19/2016,"1,872.25","1,907.50","1,856.25","1,872.90"
01/15/2016,"1,913.50","1,921.00","1,849.25","1,875.00"
01/14/2016,"1,883.75","1,927.50","1,871.00","1,914.60"
01/13/2016,"1,922.50","1,946.50","1,878.00","1,881.40"
01/12/2016,"1,913.50","1,940.25","1,899.00","1,924.90"
01/11/2016,"1,909.25","1,929.00","1,892.50","1,914.20"
01/08/2016,"1,936.50","1,964.75","1,910.00","1,911.50"
01/07/2016,"1,987.75","1,991.00","1,928.50","1,932.90"
01/06/2016,"2,010.75","2,013.25","1,970.50","1,985.90"
01/05/2016,"2,009.00","2,017.00","1,992.25","2,011.70"
01/04/2016,"2,037.75","2,043.50","1,980.25","2,009.10"
