Date,Open,High,Low,Close
04/19/2011,"1,301.00","1,309.50","1,294.00","1,308.50"
04/18/2011,"1,318.25","1,318.75","1,290.50","1,301.00"
04/15/2011,"1,310.50","1,319.25","1,305.75","1,318.75"
04/14/2011,"1,309.25","1,313.25","1,298.25","1,310.25"
04/13/2011,"1,308.25","1,318.75","1,305.00","1,308.75"
04/12/2011,"1,320.25","1,320.50","1,305.25","1,308.25"
04/11/2011,"1,325.75","1,330.25","1,317.00","1,319.50"
04/08/2011,"1,328.50","1,335.75","1,318.75","1,323.75"
04/07/2011,"1,329.00","1,335.25","1,322.25","1,328.50"
04/06/2011,"1,327.00","1,336.50","1,326.00","1,329.00"
04/05/2011,"1,329.75","1,334.25","1,323.00","1,326.75"
04/04/2011,"1,327.00","1,332.75","1,324.50","1,329.25"
04/01/2011,"1,321.25","1,333.75","1,320.50","1,327.75"
03/31/2011,"1,324.50","1,325.75","1,320.50","1,321.00"
03/30/2011,"1,316.25","1,327.75","1,314.75","1,324.00"
03/29/2011,"1,302.75","1,317.75","1,300.25","1,316.50"
03/28/2011,"1,309.25","1,315.25","1,302.00","1,302.25"
03/25/2011,"1,304.50","1,314.50","1,304.00","1,310.00"
03/24/2011,"1,292.00","1,306.75","1,289.25","1,305.25"
03/23/2011,"1,287.75","1,296.00","1,279.00","1,292.00"
03/22/2011,"1,292.50","1,296.50","1,287.50","1,288.25"
03/21/2011,"1,276.25","1,296.25","1,274.75","1,293.00"
03/18/2011,"1,268.50","1,287.50","1,261.50","1,274.25"
03/17/2011,"1,254.75","1,274.50","1,241.25","1,268.75"
03/16/2011,"1,274.75","1,283.50","1,243.25","1,254.00"
03/15/2011,"1,290.50","1,293.25","1,251.00","1,275.25"
03/14/2011,"1,298.50","1,300.75","1,281.00","1,290.50"
03/11/2011,"1,289.00","1,303.75","1,278.50","1,301.25"
03/10/2011,"1,311.00","1,312.50","1,287.75","1,289.50"
03/09/2011,"1,319.75","1,325.00","1,311.50","1,315.50"
03/08/2011,"1,308.75","1,325.75","1,306.00","1,320.00"
03/07/2011,"1,320.25","1,327.25","1,302.75","1,309.00"
03/04/2011,"1,329.75","1,334.50","1,311.25","1,320.25"
03/03/2011,"1,306.25","1,332.00","1,305.00","1,329.75"
03/02/2011,"1,301.25","1,313.75","1,296.25","1,305.75"
03/01/2011,"1,326.50","1,336.50","1,300.75","1,301.00"
02/28/2011,"1,318.25","1,329.00","1,313.00","1,326.00"
02/25/2011,"1,302.50","1,320.00","1,301.50","1,318.75"
02/24/2011,"1,305.75","1,310.75","1,292.50","1,302.75"
02/23/2011,"1,314.00","1,320.50","1,297.50","1,305.50"
02/22/2011,"1,342.25","1,342.50","1,310.25","1,314.50"
02/18/2011,"1,337.75","1,343.00","1,335.00","1,342.50"
02/17/2011,"1,333.00","1,340.00","1,328.50","1,337.75"
02/16/2011,"1,326.25","1,336.00","1,325.75","1,333.00"
02/15/2011,"1,328.00","1,329.25","1,322.25","1,326.25"
02/14/2011,"1,326.00","1,331.25","1,324.50","1,327.75"
02/11/2011,"1,318.25","1,328.75","1,310.00","1,327.25"
02/10/2011,"1,318.50","1,320.50","1,308.50","1,318.75"
02/09/2011,"1,321.50","1,322.00","1,311.75","1,319.25"
02/08/2011,"1,315.00","1,322.25","1,313.00","1,321.75"
02/07/2011,"1,307.25","1,320.00","1,306.00","1,315.75"
02/04/2011,"1,303.25","1,308.50","1,298.00","1,307.25"
02/03/2011,"1,300.25","1,305.75","1,291.50","1,303.25"
02/02/2011,"1,302.25","1,305.50","1,298.00","1,300.00"
02/01/2011,"1,282.50","1,306.00","1,281.25","1,302.75"
01/31/2011,"1,269.50","1,283.75","1,262.25","1,282.50"
01/28/2011,"1,295.25","1,299.50","1,270.50","1,271.50"
01/27/2011,"1,293.75","1,298.25","1,289.25","1,295.75"
01/26/2011,"1,287.25","1,296.75","1,286.00","1,293.50"
01/25/2011,"1,288.50","1,291.75","1,277.00","1,287.50"
01/24/2011,"1,279.50","1,289.75","1,277.75","1,288.50"
01/21/2011,"1,276.00","1,288.00","1,273.25","1,279.75"
01/20/2011,"1,279.25","1,281.50","1,267.50","1,276.25"
01/19/2011,"1,294.50","1,296.25","1,275.00","1,278.50"
01/18/2011,"1,289.50","1,295.00","1,282.75","1,294.75"
01/14/2011,"1,281.25","1,290.00","1,274.25","1,289.50"
01/13/2011,"1,283.25","1,284.50","1,276.25","1,281.25"
01/12/2011,"1,270.00","1,284.25","1,269.25","1,283.50"
01/11/2011,"1,265.50","1,273.75","1,264.00","1,270.50"
01/10/2011,"1,266.25","1,268.00","1,258.00","1,265.50"
01/07/2011,"1,269.75","1,274.00","1,257.75","1,267.50"
01/06/2011,"1,271.75","1,277.00","1,266.25","1,270.25"
01/05/2011,"1,265.50","1,273.75","1,255.75","1,271.75"
01/04/2011,"1,264.75","1,270.00","1,258.25","1,265.25"
01/03/2011,"1,256.00","1,272.50","1,255.25","1,265.25"
