Date,Open,High,Low,Close
06/30/2015,"2,054.50","2,069.00","2,046.75","2,054.40"
06/29/2015,"2,064.00","2,083.25","2,047.25","2,050.50"
06/26/2015,"2,094.75","2,100.75","2,086.25","2,095.70"
06/25/2015,"2,101.25","2,112.75","2,092.00","2,093.90"
06/24/2015,"2,117.50","2,118.50","2,099.00","2,099.40"
06/23/2015,"2,114.75","2,120.50","2,111.25","2,116.40"
06/22/2015,"2,105.75","2,122.00","2,103.50","2,112.80"
06/19/2015,"2,114.75","2,117.75","2,097.00","2,097.70"
06/18/2015,"2,089.00","2,119.25","2,082.00","2,114.70"
06/17/2015,"2,089.75","2,098.75","2,078.75","2,089.20"
06/16/2015,"2,075.25","2,090.00","2,062.00","2,089.00"
06/15/2015,"2,076.50","2,081.50","2,062.75","2,075.60"
06/12/2015,"2,101.25","2,101.50","2,082.00","2,084.90"
06/11/2015,"2,098.50","2,106.75","2,095.50","2,101.40"
06/10/2015,"2,080.75","2,108.00","2,080.00","2,106.90"
06/09/2015,"2,080.00","2,084.75","2,068.75","2,080.10"
06/08/2015,"2,092.00","2,093.25","2,076.25","2,078.20"
06/05/2015,"2,098.75","2,102.75","2,083.50","2,092.20"
06/04/2015,"2,116.25","2,116.50","2,091.25","2,098.90"
06/03/2015,"2,107.00","2,120.75","2,106.75","2,116.00"
06/02/2015,"2,111.00","2,116.00","2,094.00","2,106.70"
06/01/2015,"2,107.00","2,117.75","2,100.25","2,109.20"
05/29/2015,"2,121.75","2,122.75","2,102.25","2,106.00"
05/28/2015,"2,120.00","2,122.75","2,110.50","2,121.70"
05/27/2015,"2,105.75","2,124.25","2,101.25","2,120.90"
05/26/2015,"2,123.00","2,127.00","2,096.00","2,104.90"
05/22/2015,"2,129.25","2,131.00","2,122.75","2,124.60"
05/21/2015,"2,120.75","2,132.00","2,115.00","2,128.00"
05/20/2015,"2,124.25","2,132.25","2,119.25","2,122.50"
05/19/2015,"2,126.75","2,134.00","2,121.25","2,124.60"
05/18/2015,"2,119.25","2,128.75","2,112.25","2,125.90"
05/15/2015,"2,117.25","2,122.75","2,113.25","2,118.90"
05/14/2015,"2,096.00","2,118.25","2,092.00","2,117.60"
05/13/2015,"2,096.25","2,106.50","2,091.50","2,094.50"
05/12/2015,"2,097.75","2,101.00","2,079.25","2,095.00"
05/11/2015,"2,110.00","2,113.50","2,095.75","2,097.80"
05/08/2015,"2,085.25","2,113.50","2,084.00","2,108.40"
05/07/2015,"2,074.75","2,088.25","2,057.00","2,084.20"
05/06/2015,"2,085.50","2,093.75","2,061.25","2,074.20"
05/05/2015,"2,109.50","2,111.75","2,081.50","2,084.00"
05/04/2015,"2,101.75","2,115.00","2,098.00","2,109.30"
05/01/2015,"2,082.75","2,102.50","2,080.50","2,101.60"
04/30/2015,"2,098.25","2,102.00","2,070.25","2,078.90"
04/29/2015,"2,110.75","2,112.50","2,090.50","2,099.00"
04/28/2015,"2,103.75","2,112.50","2,088.25","2,112.00"
04/27/2015,"2,113.25","2,119.75","2,100.25","2,104.70"
04/24/2015,"2,107.50","2,114.75","2,103.00","2,111.70"
04/23/2015,"2,099.25","2,114.50","2,087.50","2,106.90"
04/22/2015,"2,092.00","2,103.75","2,080.25","2,100.20"
04/21/2015,"2,089.50","2,105.25","2,087.25","2,091.00"
04/20/2015,"2,081.00","2,097.50","2,078.50","2,091.00"
04/17/2015,"2,101.25","2,101.75","2,064.50","2,075.50"
04/16/2015,"2,101.50","2,104.75","2,089.00","2,100.80"
04/15/2015,"2,091.75","2,105.50","2,087.25","2,099.80"
04/14/2015,"2,087.00","2,092.75","2,075.75","2,090.90"
04/13/2015,"2,095.25","2,101.25","2,085.25","2,086.50"
04/10/2015,"2,086.00","2,096.25","2,083.00","2,095.50"
04/09/2015,"2,077.75","2,087.00","2,066.75","2,085.70"
04/08/2015,"2,068.50","2,080.25","2,064.50","2,075.90"
04/07/2015,"2,071.50","2,082.75","2,066.00","2,067.80"
04/06/2015,"2,039.50","2,080.00","2,038.75","2,073.20"
04/02/2015,"2,055.25","2,064.75","2,044.00","2,059.50"
04/01/2015,"2,058.00","2,060.75","2,033.50","2,053.10"
03/31/2015,"2,074.75","2,076.75","2,056.25","2,060.80"
03/30/2015,"2,052.75","2,081.75","2,047.25","2,075.60"
03/27/2015,"2,050.00","2,057.75","2,041.00","2,052.60"
03/26/2015,"2,056.00","2,058.75","2,033.25","2,048.50"
03/25/2015,"2,085.25","2,089.25","2,052.25","2,053.80"
03/24/2015,"2,094.00","2,101.00","2,083.00","2,084.90"
03/23/2015,"2,097.75","2,107.00","2,093.25","2,094.80"
03/20/2015,"2,079.50","2,106.75","2,077.75","2,099.20"
03/19/2015,"2,093.50","2,099.00","2,076.50","2,081.60"
03/18/2015,"2,066.25","2,099.75","2,052.25","2,092.60"
03/17/2015,"2,066.50","2,070.50","2,056.25","2,066.20"
03/16/2015,"2,043.25","2,074.00","2,037.25","2,068.60"
03/13/2015,"2,056.50","2,061.25","2,032.50","2,042.20"
03/12/2015,"2,034.75","2,059.00","2,030.75","2,056.50"
03/11/2015,"2,044.25","2,052.25","2,038.25","2,039.50"
03/10/2015,"2,077.50","2,078.00","2,041.25","2,041.90"
03/09/2015,"2,073.50","2,082.50","2,066.00","2,077.70"
03/06/2015,"2,099.50","2,103.50","2,065.50","2,070.80"
03/05/2015,"2,096.50","2,103.50","2,093.25","2,099.70"
03/04/2015,"2,104.75","2,104.75","2,085.25","2,096.50"
03/03/2015,"2,114.00","2,114.50","2,095.50","2,104.80"
03/02/2015,"2,104.00","2,115.50","2,100.50","2,113.90"
02/27/2015,"2,109.50","2,111.00","2,100.75","2,102.80"
02/26/2015,"2,110.50","2,114.75","2,101.50","2,109.90"
02/25/2015,"2,113.75","2,117.75","2,107.25","2,110.20"
02/24/2015,"2,106.25","2,115.75","2,102.75","2,113.70"
02/23/2015,"2,107.25","2,108.25","2,099.75","2,106.70"
02/20/2015,"2,096.00","2,108.75","2,082.25","2,107.10"
02/19/2015,"2,095.25","2,099.50","2,087.25","2,095.30"
02/18/2015,"2,096.50","2,098.50","2,088.50","2,095.40"
02/17/2015,"2,083.25","2,098.75","2,080.75","2,095.90"
02/13/2015,"2,083.00","2,095.00","2,081.50","2,093.50"
02/12/2015,"2,071.50","2,085.50","2,058.50","2,084.10"
02/11/2015,"2,062.75","2,079.50","2,053.25","2,065.70"
02/10/2015,"2,043.75","2,066.50","2,040.50","2,062.20"
02/09/2015,"2,050.00","2,051.75","2,036.50","2,042.40"
02/06/2015,"2,056.25","2,068.00","2,044.50","2,053.10"
02/05/2015,"2,025.00","2,058.75","2,020.75","2,055.10"
02/04/2015,"2,040.50","2,049.25","2,022.75","2,030.10"
02/03/2015,"2,015.00","2,044.00","2,007.00","2,042.10"
02/02/2015,"1,990.50","2,018.50","1,973.75","2,017.10"
01/30/2015,"2,019.25","2,020.50","1,986.25","1,988.40"
01/29/2015,"1,993.50","2,020.00","1,982.00","2,018.50"
01/28/2015,"2,036.50","2,046.50","1,991.25","1,991.60"
01/27/2015,"2,054.00","2,054.75","2,013.25","2,030.00"
01/26/2015,"2,035.00","2,055.00","2,025.50","2,053.60"
01/23/2015,"2,056.50","2,062.50","2,042.25","2,043.90"
01/22/2015,"2,026.75","2,059.25","2,019.25","2,056.40"
01/21/2015,"2,015.75","2,032.75","2,005.25","2,026.60"
01/20/2015,"2,009.00","2,026.50","1,997.50","2,016.80"
01/16/2015,"1,980.75","2,014.25","1,970.25","2,012.90"
01/15/2015,"2,009.75","2,027.25","1,978.25","1,989.10"
01/14/2015,"2,017.25","2,019.50","1,981.25","2,007.50"
01/13/2015,"2,023.75","2,051.75","2,001.00","2,016.10"
01/12/2015,"2,034.50","2,048.25","2,015.25","2,022.40"
01/09/2015,"2,053.75","2,062.00","2,031.25","2,035.30"
01/08/2015,"2,020.50","2,058.50","2,020.25","2,055.00"
01/07/2015,"1,996.50","2,023.75","1,995.75","2,019.60"
01/06/2015,"2,019.00","2,023.50","1,984.25","1,994.40"
01/05/2015,"2,045.75","2,048.25","2,009.50","2,015.90"
01/02/2015,"2,055.00","2,067.25","2,038.75","2,046.30"
